keyword_id,week_start,competitor_name,competitor_place_id,rank_absolute,review_count,average_rating,photo_count,is_claimed
KW-0022,2026-06-22,Prime Care Dentistry,ChIJk2tz3r1HuSbo,10,371,4.4,129,TRUE
KW-0022,2026-06-22,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,11,134,3.6,84,TRUE
KW-0022,2026-06-29,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,7,140,3.6,80,TRUE
KW-0022,2026-06-29,Heritage Dental Group,ChIJFxfGGMoKOlJZ,9,275,4.2,134,TRUE
KW-0022,2026-06-29,Prime Care Dentistry,ChIJk2tz3r1HuSbo,16,376,4.4,128,TRUE
KW-0022,2026-07-06,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,7,141,3.6,81,TRUE
KW-0022,2026-07-06,Prime Care Dentistry,ChIJk2tz3r1HuSbo,10,378,4.4,130,TRUE
KW-0022,2026-07-06,Heritage Dental Group,ChIJFxfGGMoKOlJZ,10,276,4.2,137,TRUE
KW-0022,2026-07-13,Heritage Dental Group,ChIJFxfGGMoKOlJZ,10,279,4.2,135,TRUE
KW-0022,2026-07-13,Prime Care Dentistry,ChIJk2tz3r1HuSbo,13,378,4.4,126,TRUE
KW-0022,2026-07-13,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,19,144,3.6,79,TRUE
KW-0022,2026-07-20,Prime Care Dentistry,ChIJk2tz3r1HuSbo,12,386,4.4,125,TRUE
KW-0022,2026-07-20,Heritage Dental Group,ChIJFxfGGMoKOlJZ,13,287,4.2,136,TRUE
KW-0022,2026-07-20,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,17,157,3.6,80,TRUE
KW-0022,2026-07-27,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,9,150,3.6,83,TRUE
KW-0022,2026-07-27,Heritage Dental Group,ChIJFxfGGMoKOlJZ,12,285,4.2,133,TRUE
KW-0022,2026-07-27,Prime Care Dentistry,ChIJk2tz3r1HuSbo,15,390,4.4,128,TRUE
KW-0022,2026-08-03,Heritage Dental Group,ChIJFxfGGMoKOlJZ,10,295,4.2,135,TRUE
KW-0022,2026-08-03,Prime Care Dentistry,ChIJk2tz3r1HuSbo,11,394,4.4,127,TRUE
KW-0022,2026-08-03,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,17,167,3.6,79,TRUE
KW-0022,2026-08-10,Heritage Dental Group,ChIJFxfGGMoKOlJZ,8,291,4.2,135,TRUE
KW-0022,2026-08-10,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,10,156,3.6,83,TRUE
KW-0022,2026-08-10,Prime Care Dentistry,ChIJk2tz3r1HuSbo,17,398,4.4,126,TRUE
KW-0022,2026-08-17,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,9,168,3.6,84,TRUE
KW-0022,2026-08-17,Heritage Dental Group,ChIJFxfGGMoKOlJZ,16,294,4.2,135,TRUE
KW-0022,2026-08-17,Prime Care Dentistry,ChIJk2tz3r1HuSbo,19,402,4.4,128,TRUE
KW-0022,2026-08-24,Prime Care Dentistry,ChIJk2tz3r1HuSbo,10,406,4.4,129,TRUE
KW-0022,2026-08-24,Heritage Dental Group,ChIJFxfGGMoKOlJZ,15,317,4.2,137,TRUE
KW-0022,2026-08-24,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,17,152,3.6,79,TRUE
KW-0022,2026-08-31,Heritage Dental Group,ChIJFxfGGMoKOlJZ,8,311,4.2,137,TRUE
KW-0022,2026-08-31,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,12,176,3.6,82,TRUE
KW-0022,2026-08-31,Prime Care Dentistry,ChIJk2tz3r1HuSbo,14,410,4.4,125,TRUE
KW-0022,2026-09-07,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,7,156,3.6,82,TRUE
KW-0022,2026-09-07,Heritage Dental Group,ChIJFxfGGMoKOlJZ,11,327,4.2,135,TRUE
KW-0022,2026-09-07,Prime Care Dentistry,ChIJk2tz3r1HuSbo,15,390,4.4,127,TRUE
KW-0023,2026-06-15,Prime Care Dentistry,ChIJk2tz3r1HuSbo,10,366,4.4,130,TRUE
KW-0023,2026-06-15,Heritage Dental Group,ChIJFxfGGMoKOlJZ,13,267,4.2,135,TRUE
KW-0023,2026-06-15,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,12,132,3.6,81,TRUE
KW-0023,2026-06-22,Heritage Dental Group,ChIJFxfGGMoKOlJZ,7,271,4.2,135,TRUE
KW-0023,2026-06-22,Prime Care Dentistry,ChIJk2tz3r1HuSbo,12,369,4.4,129,TRUE
KW-0023,2026-06-22,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,15,135,3.6,84,TRUE
KW-0023,2026-06-29,Prime Care Dentistry,ChIJk2tz3r1HuSbo,7,374,4.4,127,TRUE
KW-0023,2026-06-29,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,12,142,3.6,83,TRUE
KW-0023,2026-06-29,Heritage Dental Group,ChIJFxfGGMoKOlJZ,15,277,4.2,133,TRUE
KW-0023,2026-07-06,Heritage Dental Group,ChIJFxfGGMoKOlJZ,8,282,4.2,135,TRUE
KW-0023,2026-07-06,Prime Care Dentistry,ChIJk2tz3r1HuSbo,13,381,4.4,128,TRUE
KW-0023,2026-07-06,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,13,138,3.6,82,TRUE
KW-0023,2026-07-13,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,7,144,3.6,83,TRUE
KW-0023,2026-07-13,Prime Care Dentistry,ChIJk2tz3r1HuSbo,11,374,4.4,128,TRUE
KW-0023,2026-07-13,Heritage Dental Group,ChIJFxfGGMoKOlJZ,14,275,4.2,136,TRUE
KW-0023,2026-07-20,Prime Care Dentistry,ChIJk2tz3r1HuSbo,13,376,4.4,127,TRUE
KW-0023,2026-07-20,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,13,152,3.6,83,TRUE
KW-0023,2026-07-20,Heritage Dental Group,ChIJFxfGGMoKOlJZ,18,277,4.2,133,TRUE
KW-0023,2026-07-27,Heritage Dental Group,ChIJFxfGGMoKOlJZ,11,297,4.2,134,TRUE
KW-0023,2026-07-27,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,15,156,3.6,84,TRUE
KW-0023,2026-07-27,Prime Care Dentistry,ChIJk2tz3r1HuSbo,17,396,4.4,129,TRUE
KW-0023,2026-08-03,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,13,146,3.6,83,TRUE
KW-0023,2026-08-03,Heritage Dental Group,ChIJFxfGGMoKOlJZ,15,288,4.2,133,TRUE
KW-0023,2026-08-03,Prime Care Dentistry,ChIJk2tz3r1HuSbo,17,401,4.4,128,TRUE
KW-0023,2026-08-10,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,7,156,3.6,83,TRUE
KW-0023,2026-08-10,Prime Care Dentistry,ChIJk2tz3r1HuSbo,12,382,4.4,128,TRUE
KW-0023,2026-08-10,Heritage Dental Group,ChIJFxfGGMoKOlJZ,11,291,4.2,134,TRUE
KW-0023,2026-08-17,Heritage Dental Group,ChIJFxfGGMoKOlJZ,11,312,4.2,136,TRUE
KW-0023,2026-08-17,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,16,150,3.6,83,TRUE
KW-0023,2026-08-17,Prime Care Dentistry,ChIJk2tz3r1HuSbo,19,402,4.4,128,TRUE
KW-0023,2026-08-24,Heritage Dental Group,ChIJFxfGGMoKOlJZ,12,297,4.2,133,TRUE
KW-0023,2026-08-24,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,15,152,3.6,83,TRUE
KW-0023,2026-08-24,Prime Care Dentistry,ChIJk2tz3r1HuSbo,15,406,4.4,125,TRUE
KW-0023,2026-08-31,Heritage Dental Group,ChIJFxfGGMoKOlJZ,12,322,4.2,138,TRUE
KW-0023,2026-08-31,Prime Care Dentistry,ChIJk2tz3r1HuSbo,16,388,4.4,126,TRUE
KW-0023,2026-08-31,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,18,176,3.6,84,TRUE
KW-0023,2026-09-07,Prime Care Dentistry,ChIJk2tz3r1HuSbo,10,414,4.4,130,TRUE
KW-0023,2026-09-07,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,15,192,3.6,84,TRUE
KW-0023,2026-09-07,Heritage Dental Group,ChIJFxfGGMoKOlJZ,17,315,4.2,136,TRUE
KW-0024,2026-06-15,Heritage Dental Group,ChIJFxfGGMoKOlJZ,5,267,4.2,134,TRUE
KW-0024,2026-06-15,Prime Care Dentistry,ChIJk2tz3r1HuSbo,9,366,4.4,129,TRUE
KW-0024,2026-06-15,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,14,132,3.6,79,TRUE
KW-0024,2026-06-22,Heritage Dental Group,ChIJFxfGGMoKOlJZ,5,272,4.2,138,TRUE
KW-0024,2026-06-22,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,9,135,3.6,84,TRUE
KW-0024,2026-06-22,Prime Care Dentistry,ChIJk2tz3r1HuSbo,9,369,4.4,130,TRUE
KW-0024,2026-06-29,Prime Care Dentistry,ChIJk2tz3r1HuSbo,8,370,4.4,125,TRUE
KW-0024,2026-06-29,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,10,142,3.6,81,TRUE
KW-0024,2026-06-29,Heritage Dental Group,ChIJFxfGGMoKOlJZ,14,273,4.2,135,TRUE
KW-0024,2026-07-06,Heritage Dental Group,ChIJFxfGGMoKOlJZ,6,276,4.2,135,TRUE
KW-0024,2026-07-06,Prime Care Dentistry,ChIJk2tz3r1HuSbo,10,378,4.4,126,TRUE
KW-0024,2026-07-06,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,10,147,3.6,83,TRUE
KW-0024,2026-07-13,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,6,144,3.6,79,TRUE
KW-0024,2026-07-13,Heritage Dental Group,ChIJFxfGGMoKOlJZ,11,275,4.2,135,TRUE
KW-0024,2026-07-13,Prime Care Dentistry,ChIJk2tz3r1HuSbo,13,378,4.4,126,TRUE
KW-0024,2026-07-20,Prime Care Dentistry,ChIJk2tz3r1HuSbo,8,376,4.4,128,TRUE
KW-0024,2026-07-20,Heritage Dental Group,ChIJFxfGGMoKOlJZ,14,277,4.2,137,TRUE
KW-0024,2026-07-20,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,14,152,3.6,79,TRUE
KW-0024,2026-07-27,Prime Care Dentistry,ChIJk2tz3r1HuSbo,5,378,4.4,126,TRUE
KW-0024,2026-07-27,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,9,162,3.6,84,TRUE
KW-0024,2026-07-27,Heritage Dental Group,ChIJFxfGGMoKOlJZ,10,285,4.2,135,TRUE
KW-0024,2026-08-03,Heritage Dental Group,ChIJFxfGGMoKOlJZ,4,281,4.2,137,TRUE
KW-0024,2026-08-03,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,9,146,3.6,79,TRUE
KW-0024,2026-08-03,Prime Care Dentistry,ChIJk2tz3r1HuSbo,13,394,4.4,126,TRUE
KW-0024,2026-08-10,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,7,148,3.6,80,TRUE
KW-0024,2026-08-10,Heritage Dental Group,ChIJFxfGGMoKOlJZ,9,283,4.2,135,TRUE
KW-0024,2026-08-10,Prime Care Dentistry,ChIJk2tz3r1HuSbo,14,382,4.4,129,TRUE
KW-0024,2026-08-17,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,8,177,3.6,83,TRUE
KW-0024,2026-08-17,Prime Care Dentistry,ChIJk2tz3r1HuSbo,12,411,4.4,128,TRUE
KW-0024,2026-08-17,Heritage Dental Group,ChIJFxfGGMoKOlJZ,14,285,4.2,133,TRUE
KW-0024,2026-08-24,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,6,152,3.6,82,TRUE
KW-0024,2026-08-24,Prime Care Dentistry,ChIJk2tz3r1HuSbo,8,416,4.4,130,TRUE
KW-0024,2026-08-24,Heritage Dental Group,ChIJFxfGGMoKOlJZ,11,287,4.2,136,TRUE
KW-0024,2026-08-31,Heritage Dental Group,ChIJFxfGGMoKOlJZ,7,322,4.2,133,TRUE
KW-0024,2026-08-31,Prime Care Dentistry,ChIJk2tz3r1HuSbo,8,388,4.4,129,TRUE
KW-0024,2026-08-31,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,10,187,3.6,84,TRUE
KW-0024,2026-09-07,Heritage Dental Group,ChIJFxfGGMoKOlJZ,8,291,4.2,133,TRUE
KW-0024,2026-09-07,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,12,192,3.6,80,TRUE
KW-0024,2026-09-07,Prime Care Dentistry,ChIJk2tz3r1HuSbo,14,414,4.4,127,TRUE
KW-0025,2026-06-15,Heritage Dental Group,ChIJFxfGGMoKOlJZ,13,267,4.2,138,TRUE
KW-0025,2026-06-15,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,12,132,3.6,81,TRUE
KW-0025,2026-06-15,Prime Care Dentistry,ChIJk2tz3r1HuSbo,17,366,4.4,130,TRUE
KW-0025,2026-06-22,Prime Care Dentistry,ChIJk2tz3r1HuSbo,11,370,4.4,129,TRUE
KW-0025,2026-06-22,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,14,136,3.6,81,TRUE
KW-0025,2026-06-22,Heritage Dental Group,ChIJFxfGGMoKOlJZ,17,269,4.2,135,TRUE
KW-0025,2026-06-29,Heritage Dental Group,ChIJFxfGGMoKOlJZ,10,273,4.2,137,TRUE
KW-0025,2026-06-29,Prime Care Dentistry,ChIJk2tz3r1HuSbo,13,372,4.4,125,TRUE
KW-0025,2026-06-29,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,15,136,3.6,80,TRUE
KW-0025,2026-07-06,Prime Care Dentistry,ChIJk2tz3r1HuSbo,14,372,4.4,127,TRUE
KW-0025,2026-07-06,Heritage Dental Group,ChIJFxfGGMoKOlJZ,16,279,4.2,133,TRUE
KW-0025,2026-07-06,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,17,147,3.6,82,TRUE
KW-0025,2026-07-13,Prime Care Dentistry,ChIJk2tz3r1HuSbo,7,378,4.4,128,TRUE
KW-0025,2026-07-13,Heritage Dental Group,ChIJFxfGGMoKOlJZ,11,275,4.2,138,TRUE
KW-0025,2026-07-13,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,11,148,3.6,79,TRUE
KW-0025,2026-07-20,Prime Care Dentistry,ChIJk2tz3r1HuSbo,12,391,4.4,128,TRUE
KW-0025,2026-07-20,Heritage Dental Group,ChIJFxfGGMoKOlJZ,12,277,4.2,137,TRUE
KW-0025,2026-07-20,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,17,157,3.6,82,TRUE
KW-0025,2026-07-27,Heritage Dental Group,ChIJFxfGGMoKOlJZ,12,285,4.2,134,TRUE
KW-0025,2026-07-27,Prime Care Dentistry,ChIJk2tz3r1HuSbo,14,390,4.4,125,TRUE
KW-0025,2026-07-27,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,16,156,3.6,83,TRUE
KW-0025,2026-08-03,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,10,146,3.6,79,TRUE
KW-0025,2026-08-03,Prime Care Dentistry,ChIJk2tz3r1HuSbo,13,394,4.4,126,TRUE
KW-0025,2026-08-03,Heritage Dental Group,ChIJFxfGGMoKOlJZ,17,281,4.2,136,TRUE
KW-0025,2026-08-10,Prime Care Dentistry,ChIJk2tz3r1HuSbo,6,406,4.4,125,TRUE
KW-0025,2026-08-10,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,8,164,3.6,83,TRUE
KW-0025,2026-08-10,Heritage Dental Group,ChIJFxfGGMoKOlJZ,14,283,4.2,136,TRUE
KW-0025,2026-08-17,Prime Care Dentistry,ChIJk2tz3r1HuSbo,7,393,4.4,130,TRUE
KW-0025,2026-08-17,Heritage Dental Group,ChIJFxfGGMoKOlJZ,10,285,4.2,134,TRUE
KW-0025,2026-08-17,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,11,159,3.6,84,TRUE
KW-0025,2026-08-24,Prime Care Dentistry,ChIJk2tz3r1HuSbo,9,386,4.4,130,TRUE
KW-0025,2026-08-24,Heritage Dental Group,ChIJFxfGGMoKOlJZ,14,287,4.2,138,TRUE
KW-0025,2026-08-24,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,15,162,3.6,81,TRUE
KW-0025,2026-08-31,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,4,165,3.6,80,TRUE
KW-0025,2026-08-31,Prime Care Dentistry,ChIJk2tz3r1HuSbo,10,421,4.4,125,TRUE
KW-0025,2026-08-31,Heritage Dental Group,ChIJFxfGGMoKOlJZ,15,311,4.2,134,TRUE
KW-0025,2026-09-07,Prime Care Dentistry,ChIJk2tz3r1HuSbo,7,426,4.4,127,TRUE
KW-0025,2026-09-07,Heritage Dental Group,ChIJFxfGGMoKOlJZ,8,303,4.2,135,TRUE
KW-0025,2026-09-07,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,12,168,3.6,83,TRUE
KW-0026,2026-06-15,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,7,132,3.6,82,TRUE
KW-0026,2026-06-15,Heritage Dental Group,ChIJFxfGGMoKOlJZ,9,267,4.2,136,TRUE
KW-0026,2026-06-15,Prime Care Dentistry,ChIJk2tz3r1HuSbo,13,366,4.4,126,TRUE
KW-0026,2026-06-22,Heritage Dental Group,ChIJFxfGGMoKOlJZ,9,272,4.2,138,TRUE
KW-0026,2026-06-22,Prime Care Dentistry,ChIJk2tz3r1HuSbo,16,370,4.4,127,TRUE
KW-0026,2026-06-22,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,17,135,3.6,81,TRUE
KW-0026,2026-06-29,Prime Care Dentistry,ChIJk2tz3r1HuSbo,7,372,4.4,128,TRUE
KW-0026,2026-06-29,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,13,140,3.6,79,TRUE
KW-0026,2026-06-29,Heritage Dental Group,ChIJFxfGGMoKOlJZ,13,275,4.2,138,TRUE
KW-0026,2026-07-06,Heritage Dental Group,ChIJFxfGGMoKOlJZ,10,276,4.2,137,TRUE
KW-0026,2026-07-06,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,15,141,3.6,83,TRUE
KW-0026,2026-07-06,Prime Care Dentistry,ChIJk2tz3r1HuSbo,17,378,4.4,127,TRUE
KW-0026,2026-07-13,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,6,152,3.6,84,TRUE
KW-0026,2026-07-13,Prime Care Dentistry,ChIJk2tz3r1HuSbo,10,386,4.4,125,TRUE
KW-0026,2026-07-13,Heritage Dental Group,ChIJFxfGGMoKOlJZ,11,287,4.2,135,TRUE
KW-0026,2026-07-20,Heritage Dental Group,ChIJFxfGGMoKOlJZ,11,292,4.2,133,TRUE
KW-0026,2026-07-20,Prime Care Dentistry,ChIJk2tz3r1HuSbo,14,376,4.4,126,TRUE
KW-0026,2026-07-20,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,20,157,3.6,81,TRUE
KW-0026,2026-07-27,Prime Care Dentistry,ChIJk2tz3r1HuSbo,10,390,4.4,129,TRUE
KW-0026,2026-07-27,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,10,144,3.6,79,TRUE
KW-0026,2026-07-27,Heritage Dental Group,ChIJFxfGGMoKOlJZ,16,297,4.2,136,TRUE
KW-0026,2026-08-03,Prime Care Dentistry,ChIJk2tz3r1HuSbo,12,387,4.4,130,TRUE
KW-0026,2026-08-03,Heritage Dental Group,ChIJFxfGGMoKOlJZ,14,288,4.2,133,TRUE
KW-0026,2026-08-03,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,20,167,3.6,82,TRUE
KW-0026,2026-08-10,Prime Care Dentistry,ChIJk2tz3r1HuSbo,10,398,4.4,128,TRUE
KW-0026,2026-08-10,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,11,172,3.6,81,TRUE
KW-0026,2026-08-10,Heritage Dental Group,ChIJFxfGGMoKOlJZ,17,299,4.2,134,TRUE
KW-0026,2026-08-17,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,8,168,3.6,79,TRUE
KW-0026,2026-08-17,Heritage Dental Group,ChIJFxfGGMoKOlJZ,12,294,4.2,133,TRUE
KW-0026,2026-08-17,Prime Care Dentistry,ChIJk2tz3r1HuSbo,15,411,4.4,128,TRUE
KW-0026,2026-08-24,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,6,162,3.6,84,TRUE
KW-0026,2026-08-24,Prime Care Dentistry,ChIJk2tz3r1HuSbo,11,386,4.4,126,TRUE
KW-0026,2026-08-24,Heritage Dental Group,ChIJFxfGGMoKOlJZ,15,287,4.2,137,TRUE
KW-0026,2026-08-31,Heritage Dental Group,ChIJFxfGGMoKOlJZ,6,311,4.2,134,TRUE
KW-0026,2026-08-31,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,12,187,3.6,83,TRUE
KW-0026,2026-08-31,Prime Care Dentistry,ChIJk2tz3r1HuSbo,14,410,4.4,125,TRUE
KW-0026,2026-09-07,Heritage Dental Group,ChIJFxfGGMoKOlJZ,14,315,4.2,133,TRUE
KW-0026,2026-09-07,Round Rock Dental Studio,ChIJqNKzcVuJZtfN,16,156,3.6,81,TRUE
KW-0026,2026-09-07,Prime Care Dentistry,ChIJk2tz3r1HuSbo,17,390,4.4,127,TRUE
KW-0027,2026-06-15,Northpoint Dental Associates,ChIJiCLDFchLEOSl,7,246,3.8,64,TRUE
KW-0027,2026-06-15,Prestige Dental Studio,ChIJeGwHnffLMxei,10,124,3.8,93,TRUE
KW-0027,2026-06-15,Dallas Family Dentistry,ChIJBuby6H3SxNdY,14,233,3.9,116,TRUE
KW-0027,2026-06-22,Northpoint Dental Associates,ChIJiCLDFchLEOSl,7,250,3.8,67,TRUE
KW-0027,2026-06-22,Deep Ellum Dental Care,ChIJHxFPEytZlxBn,13,188,4.4,66,TRUE
KW-0027,2026-06-22,SmileWorks Dental,ChIJ2KAHZpKLxiHL,15,393,3.8,99,TRUE
KW-0027,2026-06-29,SmileWorks Dental,ChIJ2KAHZpKLxiHL,11,400,3.8,102,TRUE
KW-0027,2026-06-29,Dallas Family Dentistry,ChIJBuby6H3SxNdY,15,239,3.9,115,TRUE
KW-0027,2026-06-29,Northpoint Dental Associates,ChIJiCLDFchLEOSl,19,256,3.8,69,TRUE
KW-0027,2026-07-06,Dallas Family Dentistry,ChIJBuby6H3SxNdY,10,245,3.9,116,TRUE
KW-0027,2026-07-06,Prestige Dental Studio,ChIJeGwHnffLMxei,16,139,3.8,97,TRUE
KW-0027,2026-07-06,Northpoint Dental Associates,ChIJiCLDFchLEOSl,18,261,3.8,66,TRUE
KW-0027,2026-07-13,Dallas Family Dentistry,ChIJBuby6H3SxNdY,9,249,3.9,116,TRUE
KW-0027,2026-07-13,SmileWorks Dental,ChIJ2KAHZpKLxiHL,12,398,3.8,99,TRUE
KW-0027,2026-07-13,Northpoint Dental Associates,ChIJiCLDFchLEOSl,14,254,3.8,66,TRUE
KW-0027,2026-07-20,Deep Ellum Dental Care,ChIJHxFPEytZlxBn,14,200,4.4,61,TRUE
KW-0027,2026-07-20,Dallas Family Dentistry,ChIJBuby6H3SxNdY,16,248,3.9,118,TRUE
KW-0027,2026-07-20,Northpoint Dental Associates,ChIJiCLDFchLEOSl,18,266,3.8,69,TRUE
KW-0027,2026-07-27,Deep Ellum Dental Care,ChIJHxFPEytZlxBn,11,209,4.4,61,TRUE
KW-0027,2026-07-27,Northpoint Dental Associates,ChIJiCLDFchLEOSl,14,264,3.8,66,TRUE
KW-0027,2026-07-27,Dallas Family Dentistry,ChIJBuby6H3SxNdY,15,257,3.9,118,TRUE
KW-0027,2026-08-03,Dallas Family Dentistry,ChIJBuby6H3SxNdY,10,261,3.9,116,TRUE
KW-0027,2026-08-03,Northpoint Dental Associates,ChIJiCLDFchLEOSl,12,260,3.8,67,TRUE
KW-0027,2026-08-03,Prestige Dental Studio,ChIJeGwHnffLMxei,16,152,3.8,96,TRUE
KW-0027,2026-08-10,SmileWorks Dental,ChIJ2KAHZpKLxiHL,6,414,3.8,102,TRUE
KW-0027,2026-08-10,Dallas Family Dentistry,ChIJBuby6H3SxNdY,10,265,3.9,116,TRUE
KW-0027,2026-08-10,Deep Ellum Dental Care,ChIJHxFPEytZlxBn,14,225,4.4,62,TRUE
KW-0027,2026-08-17,Dallas Family Dentistry,ChIJBuby6H3SxNdY,11,278,3.9,118,TRUE
KW-0027,2026-08-17,SmileWorks Dental,ChIJ2KAHZpKLxiHL,14,426,3.8,100,TRUE
KW-0027,2026-08-17,Deep Ellum Dental Care,ChIJHxFPEytZlxBn,16,212,4.4,61,TRUE
KW-0027,2026-08-24,SmileWorks Dental,ChIJ2KAHZpKLxiHL,9,430,3.8,98,TRUE
KW-0027,2026-08-24,Deep Ellum Dental Care,ChIJHxFPEytZlxBn,11,235,4.4,61,TRUE
KW-0027,2026-08-24,Prestige Dental Studio,ChIJeGwHnffLMxei,14,144,3.8,97,TRUE
KW-0027,2026-08-31,Deep Ellum Dental Care,ChIJHxFPEytZlxBn,12,240,4.4,65,TRUE
KW-0027,2026-08-31,Dallas Family Dentistry,ChIJBuby6H3SxNdY,13,277,3.9,117,TRUE
KW-0027,2026-08-31,Prestige Dental Studio,ChIJeGwHnffLMxei,17,146,3.8,94,TRUE
KW-0027,2026-09-07,Northpoint Dental Associates,ChIJiCLDFchLEOSl,14,270,3.8,65,TRUE
KW-0027,2026-09-07,Deep Ellum Dental Care,ChIJHxFPEytZlxBn,16,245,4.4,63,TRUE
KW-0027,2026-09-07,Dallas Family Dentistry,ChIJBuby6H3SxNdY,19,293,3.9,115,TRUE
KW-0028,2026-06-15,Deep Ellum Dental Care,ChIJHxFPEytZlxBn,6,185,4.4,62,TRUE
KW-0028,2026-06-15,Prestige Dental Studio,ChIJeGwHnffLMxei,10,124,3.8,93,TRUE
KW-0028,2026-06-15,Northpoint Dental Associates,ChIJiCLDFchLEOSl,15,246,3.8,68,TRUE
KW-0028,2026-06-22,Prestige Dental Studio,ChIJeGwHnffLMxei,3,126,3.8,96,TRUE
KW-0028,2026-06-22,Northpoint Dental Associates,ChIJiCLDFchLEOSl,8,251,3.8,68,TRUE
KW-0028,2026-06-22,SmileWorks Dental,ChIJ2KAHZpKLxiHL,9,393,3.8,101,TRUE
KW-0028,2026-06-29,Deep Ellum Dental Care,ChIJHxFPEytZlxBn,10,195,4.4,63,TRUE
KW-0028,2026-06-29,Dallas Family Dentistry,ChIJBuby6H3SxNdY,13,239,3.9,115,TRUE
KW-0028,2026-06-29,SmileWorks Dental,ChIJ2KAHZpKLxiHL,17,394,3.8,100,TRUE
KW-0028,2026-07-06,Dallas Family Dentistry,ChIJBuby6H3SxNdY,11,242,3.9,117,TRUE
KW-0028,2026-07-06,Deep Ellum Dental Care,ChIJHxFPEytZlxBn,15,191,4.4,61,TRUE
KW-0028,2026-07-06,Prestige Dental Studio,ChIJeGwHnffLMxei,15,139,3.8,93,TRUE
KW-0028,2026-07-13,Dallas Family Dentistry,ChIJBuby6H3SxNdY,8,241,3.9,115,TRUE
KW-0028,2026-07-13,SmileWorks Dental,ChIJ2KAHZpKLxiHL,10,402,3.8,103,TRUE
KW-0028,2026-07-13,Deep Ellum Dental Care,ChIJHxFPEytZlxBn,14,197,4.4,66,TRUE
KW-0028,2026-07-20,Deep Ellum Dental Care,ChIJHxFPEytZlxBn,8,210,4.4,63,TRUE
KW-0028,2026-07-20,Northpoint Dental Associates,ChIJiCLDFchLEOSl,13,266,3.8,68,TRUE
KW-0028,2026-07-20,SmileWorks Dental,ChIJ2KAHZpKLxiHL,15,405,3.8,100,TRUE
