keyword_id,location_id,week_start,rank_absolute,rank_in_local_pack,found,result_url
KW-0024,LOC-003,2026-07-13,9,,TRUE,https://maps.google.com/?cid=280647790243206
KW-0024,LOC-003,2026-07-20,10,,TRUE,https://maps.google.com/?cid=148178312674756
KW-0024,LOC-003,2026-07-27,8,,TRUE,https://maps.google.com/?cid=851992150802167
KW-0024,LOC-003,2026-08-03,9,,TRUE,https://maps.google.com/?cid=951088476366445
KW-0024,LOC-003,2026-08-10,9,,TRUE,https://maps.google.com/?cid=706630868108375
KW-0024,LOC-003,2026-08-17,12,,TRUE,https://maps.google.com/?cid=878025930036957
KW-0024,LOC-003,2026-08-24,,,FALSE,https://maps.google.com/?cid=532366150383787
KW-0024,LOC-003,2026-08-31,12,,TRUE,https://maps.google.com/?cid=264685591505003
KW-0024,LOC-003,2026-09-07,9,,TRUE,https://maps.google.com/?cid=517765037039129
KW-0025,LOC-003,2026-06-15,9,,TRUE,https://maps.google.com/?cid=798576904812186
KW-0025,LOC-003,2026-06-22,9,,TRUE,https://maps.google.com/?cid=412472275073415
KW-0025,LOC-003,2026-06-29,14,,TRUE,https://maps.google.com/?cid=966580802511722
KW-0025,LOC-003,2026-07-06,9,,TRUE,https://maps.google.com/?cid=108544588903026
KW-0025,LOC-003,2026-07-13,11,,TRUE,https://maps.google.com/?cid=141707818747547
KW-0025,LOC-003,2026-07-20,9,,TRUE,https://maps.google.com/?cid=981362762446916
KW-0025,LOC-003,2026-07-27,9,,TRUE,https://maps.google.com/?cid=225326505154518
KW-0025,LOC-003,2026-08-03,14,,TRUE,https://maps.google.com/?cid=958414702060002
KW-0025,LOC-003,2026-08-10,11,,TRUE,https://maps.google.com/?cid=734894875924360
KW-0025,LOC-003,2026-08-17,13,,TRUE,https://maps.google.com/?cid=628592938833765
KW-0025,LOC-003,2026-08-24,,,FALSE,https://maps.google.com/?cid=558079920262480
KW-0025,LOC-003,2026-08-31,,,FALSE,https://maps.google.com/?cid=189669499032066
KW-0025,LOC-003,2026-09-07,9,,TRUE,https://maps.google.com/?cid=325658765624904
KW-0026,LOC-003,2026-06-15,,,FALSE,https://maps.google.com/?cid=736425514786974
KW-0026,LOC-003,2026-06-22,12,,TRUE,https://maps.google.com/?cid=800333701890022
KW-0026,LOC-003,2026-06-29,11,,TRUE,https://maps.google.com/?cid=978285754079624
KW-0026,LOC-003,2026-07-06,12,,TRUE,https://maps.google.com/?cid=303049262039056
KW-0026,LOC-003,2026-07-13,11,,TRUE,https://maps.google.com/?cid=673153671580051
KW-0026,LOC-003,2026-07-20,10,,TRUE,https://maps.google.com/?cid=787746222800195
KW-0026,LOC-003,2026-07-27,14,,TRUE,https://maps.google.com/?cid=506637536866514
KW-0026,LOC-003,2026-08-03,13,,TRUE,https://maps.google.com/?cid=803357065490587
KW-0026,LOC-003,2026-08-10,10,,TRUE,https://maps.google.com/?cid=884088865215420
KW-0026,LOC-003,2026-08-17,11,,TRUE,https://maps.google.com/?cid=781184625282860
KW-0026,LOC-003,2026-08-24,13,,TRUE,https://maps.google.com/?cid=146175922180281
KW-0026,LOC-003,2026-08-31,11,,TRUE,https://maps.google.com/?cid=235411626652808
KW-0026,LOC-003,2026-09-07,10,,TRUE,https://maps.google.com/?cid=939554058478397
KW-0027,LOC-004,2026-06-15,14,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0027,LOC-004,2026-06-22,14,,TRUE,https://maps.google.com/?cid=253214450383695
KW-0027,LOC-004,2026-06-29,,,FALSE,https://brightpathdental.com/dallas-deep-ellum
KW-0027,LOC-004,2026-07-06,,,FALSE,https://brightpathdental.com/dallas-deep-ellum
KW-0027,LOC-004,2026-07-13,14,,TRUE,https://maps.google.com/?cid=868952094055387
KW-0027,LOC-004,2026-07-20,14,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0027,LOC-004,2026-07-27,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0027,LOC-004,2026-08-03,13,,TRUE,https://maps.google.com/?cid=431613273400684
KW-0027,LOC-004,2026-08-10,14,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0027,LOC-004,2026-08-17,12,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0027,LOC-004,2026-08-24,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0027,LOC-004,2026-08-31,14,,TRUE,https://maps.google.com/?cid=432188700981934
KW-0027,LOC-004,2026-09-07,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0028,LOC-004,2026-06-15,9,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0028,LOC-004,2026-06-22,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0028,LOC-004,2026-06-29,11,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0028,LOC-004,2026-07-06,10,,TRUE,https://maps.google.com/?cid=994992027343108
KW-0028,LOC-004,2026-07-13,8,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0028,LOC-004,2026-07-20,13,,TRUE,https://maps.google.com/?cid=153462768094948
KW-0028,LOC-004,2026-07-27,10,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0028,LOC-004,2026-08-03,11,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0028,LOC-004,2026-08-10,10,,TRUE,https://maps.google.com/?cid=148498004604634
KW-0028,LOC-004,2026-08-17,12,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0028,LOC-004,2026-08-24,11,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0028,LOC-004,2026-08-31,12,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0028,LOC-004,2026-09-07,9,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0029,LOC-004,2026-06-15,,,FALSE,https://maps.google.com/?cid=955508535206590
KW-0029,LOC-004,2026-06-22,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0029,LOC-004,2026-06-29,11,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0029,LOC-004,2026-07-06,14,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0029,LOC-004,2026-07-13,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0029,LOC-004,2026-07-20,14,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0029,LOC-004,2026-07-27,9,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0029,LOC-004,2026-08-03,12,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0029,LOC-004,2026-08-10,14,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0029,LOC-004,2026-08-17,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0029,LOC-004,2026-08-24,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0029,LOC-004,2026-08-31,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0029,LOC-004,2026-09-07,14,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0030,LOC-004,2026-06-15,8,,TRUE,https://maps.google.com/?cid=215305232063750
KW-0030,LOC-004,2026-06-22,10,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0030,LOC-004,2026-06-29,10,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0030,LOC-004,2026-07-06,10,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0030,LOC-004,2026-07-13,7,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0030,LOC-004,2026-07-20,11,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0030,LOC-004,2026-07-27,11,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0030,LOC-004,2026-08-03,10,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0030,LOC-004,2026-08-10,9,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0030,LOC-004,2026-08-17,12,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0030,LOC-004,2026-08-24,11,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0030,LOC-004,2026-08-31,9,,TRUE,https://maps.google.com/?cid=133016817453597
KW-0030,LOC-004,2026-09-07,9,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0031,LOC-004,2026-06-15,13,,TRUE,https://maps.google.com/?cid=494656530807131
KW-0031,LOC-004,2026-06-22,9,,TRUE,https://maps.google.com/?cid=280178570272114
KW-0031,LOC-004,2026-06-29,11,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0031,LOC-004,2026-07-06,10,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0031,LOC-004,2026-07-13,9,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0031,LOC-004,2026-07-20,9,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0031,LOC-004,2026-07-27,12,,TRUE,https://maps.google.com/?cid=341239108660195
KW-0031,LOC-004,2026-08-03,,,FALSE,https://brightpathdental.com/dallas-deep-ellum
KW-0031,LOC-004,2026-08-10,9,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0031,LOC-004,2026-08-17,11,,TRUE,https://maps.google.com/?cid=952900261038816
KW-0031,LOC-004,2026-08-24,8,,TRUE,https://maps.google.com/?cid=350493743968917
KW-0031,LOC-004,2026-08-31,11,,TRUE,https://maps.google.com/?cid=760868908540807
KW-0031,LOC-004,2026-09-07,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0032,LOC-004,2026-06-15,,,FALSE,https://brightpathdental.com/dallas-deep-ellum
KW-0032,LOC-004,2026-06-22,11,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0032,LOC-004,2026-06-29,14,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0032,LOC-004,2026-07-06,14,,TRUE,https://maps.google.com/?cid=846935340263509
KW-0032,LOC-004,2026-07-13,16,,TRUE,https://maps.google.com/?cid=698586851449277
KW-0032,LOC-004,2026-07-20,12,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0032,LOC-004,2026-07-27,14,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0032,LOC-004,2026-08-03,11,,TRUE,https://maps.google.com/?cid=347049315826194
KW-0032,LOC-004,2026-08-10,12,,TRUE,https://maps.google.com/?cid=731526600171923
KW-0032,LOC-004,2026-08-17,13,,TRUE,https://maps.google.com/?cid=934696509081340
KW-0032,LOC-004,2026-08-24,16,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0032,LOC-004,2026-08-31,16,,TRUE,https://maps.google.com/?cid=613958600778259
KW-0032,LOC-004,2026-09-07,16,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0033,LOC-004,2026-06-15,14,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0033,LOC-004,2026-06-22,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0033,LOC-004,2026-06-29,10,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0033,LOC-004,2026-07-06,9,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0033,LOC-004,2026-07-13,11,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0033,LOC-004,2026-07-20,9,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0033,LOC-004,2026-07-27,10,,TRUE,https://maps.google.com/?cid=842753976721821
KW-0033,LOC-004,2026-08-03,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0033,LOC-004,2026-08-10,12,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0033,LOC-004,2026-08-17,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0033,LOC-004,2026-08-24,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0033,LOC-004,2026-08-31,,,FALSE,https://maps.google.com/?cid=818573722719700
KW-0033,LOC-004,2026-09-07,14,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0034,LOC-004,2026-06-15,10,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0034,LOC-004,2026-06-22,12,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0034,LOC-004,2026-06-29,15,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0034,LOC-004,2026-07-06,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0034,LOC-004,2026-07-13,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0034,LOC-004,2026-07-20,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0034,LOC-004,2026-07-27,14,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0034,LOC-004,2026-08-03,10,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0034,LOC-004,2026-08-10,14,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0034,LOC-004,2026-08-17,10,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0034,LOC-004,2026-08-24,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0034,LOC-004,2026-08-31,14,,TRUE,https://maps.google.com/?cid=501494097719369
KW-0034,LOC-004,2026-09-07,,,FALSE,https://brightpathdental.com/dallas-deep-ellum
KW-0035,LOC-004,2026-06-15,16,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0035,LOC-004,2026-06-22,12,,TRUE,https://maps.google.com/?cid=449441863462523
KW-0035,LOC-004,2026-06-29,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0035,LOC-004,2026-07-06,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0035,LOC-004,2026-07-13,12,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0035,LOC-004,2026-07-20,13,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0035,LOC-004,2026-07-27,14,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0035,LOC-004,2026-08-03,14,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0035,LOC-004,2026-08-10,17,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0035,LOC-004,2026-08-17,14,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0035,LOC-004,2026-08-24,17,,TRUE,https://brightpathdental.com/dallas-deep-ellum
KW-0035,LOC-004,2026-08-31,15,,TRUE,https://maps.google.com/?cid=653428180644435
KW-0035,LOC-004,2026-09-07,17,,TRUE,https://maps.google.com/?cid=494365593909455
KW-0036,LOC-005,2026-06-15,1,1,TRUE,https://maps.google.com/?cid=336836196862064
KW-0036,LOC-005,2026-06-22,3,3,TRUE,https://maps.google.com/?cid=832716087546581
KW-0036,LOC-005,2026-06-29,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0036,LOC-005,2026-07-06,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0036,LOC-005,2026-07-13,,,FALSE,https://maps.google.com/?cid=282147566257816
KW-0036,LOC-005,2026-07-20,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0036,LOC-005,2026-07-27,1,1,TRUE,https://maps.google.com/?cid=455628491398658
KW-0036,LOC-005,2026-08-03,3,3,TRUE,https://brightpathdental.com/dallas-plano
KW-0036,LOC-005,2026-08-10,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0036,LOC-005,2026-08-17,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0036,LOC-005,2026-08-24,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0036,LOC-005,2026-08-31,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0036,LOC-005,2026-09-07,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0037,LOC-005,2026-06-15,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0037,LOC-005,2026-06-22,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0037,LOC-005,2026-06-29,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0037,LOC-005,2026-07-06,4,,TRUE,https://maps.google.com/?cid=575914188393888
KW-0037,LOC-005,2026-07-13,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0037,LOC-005,2026-07-20,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0037,LOC-005,2026-07-27,5,,TRUE,https://brightpathdental.com/dallas-plano
KW-0037,LOC-005,2026-08-03,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0037,LOC-005,2026-08-10,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0037,LOC-005,2026-08-17,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0037,LOC-005,2026-08-24,,,FALSE,https://brightpathdental.com/dallas-plano
KW-0037,LOC-005,2026-08-31,,,FALSE,https://maps.google.com/?cid=145793192758946
KW-0037,LOC-005,2026-09-07,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0038,LOC-005,2026-06-15,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0038,LOC-005,2026-06-22,3,3,TRUE,https://maps.google.com/?cid=928595036523233
KW-0038,LOC-005,2026-06-29,4,,TRUE,https://maps.google.com/?cid=632019434489890
KW-0038,LOC-005,2026-07-06,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0038,LOC-005,2026-07-13,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0038,LOC-005,2026-07-20,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0038,LOC-005,2026-07-27,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0038,LOC-005,2026-08-03,1,1,TRUE,https://maps.google.com/?cid=280469470343509
KW-0038,LOC-005,2026-08-10,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0038,LOC-005,2026-08-17,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0038,LOC-005,2026-08-24,5,,TRUE,https://brightpathdental.com/dallas-plano
KW-0038,LOC-005,2026-08-31,3,3,TRUE,https://brightpathdental.com/dallas-plano
KW-0038,LOC-005,2026-09-07,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0039,LOC-005,2026-06-15,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0039,LOC-005,2026-06-22,5,,TRUE,https://maps.google.com/?cid=512688007290589
KW-0039,LOC-005,2026-06-29,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0039,LOC-005,2026-07-06,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0039,LOC-005,2026-07-13,6,,TRUE,https://brightpathdental.com/dallas-plano
KW-0039,LOC-005,2026-07-20,3,3,TRUE,https://maps.google.com/?cid=139480693496263
KW-0039,LOC-005,2026-07-27,6,,TRUE,https://brightpathdental.com/dallas-plano
KW-0039,LOC-005,2026-08-03,6,,TRUE,https://brightpathdental.com/dallas-plano
KW-0039,LOC-005,2026-08-10,3,3,TRUE,https://brightpathdental.com/dallas-plano
KW-0039,LOC-005,2026-08-17,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0039,LOC-005,2026-08-24,5,,TRUE,https://brightpathdental.com/dallas-plano
KW-0039,LOC-005,2026-08-31,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0039,LOC-005,2026-09-07,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0040,LOC-005,2026-06-15,5,,TRUE,https://brightpathdental.com/dallas-plano
KW-0040,LOC-005,2026-06-22,7,,TRUE,https://brightpathdental.com/dallas-plano
KW-0040,LOC-005,2026-06-29,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0040,LOC-005,2026-07-06,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0040,LOC-005,2026-07-13,7,,TRUE,https://brightpathdental.com/dallas-plano
KW-0040,LOC-005,2026-07-20,4,,TRUE,https://maps.google.com/?cid=433541451124389
KW-0040,LOC-005,2026-07-27,3,3,TRUE,https://brightpathdental.com/dallas-plano
KW-0040,LOC-005,2026-08-03,6,,TRUE,https://maps.google.com/?cid=548992329717387
KW-0040,LOC-005,2026-08-10,,,FALSE,https://brightpathdental.com/dallas-plano
KW-0040,LOC-005,2026-08-17,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0040,LOC-005,2026-08-24,3,3,TRUE,https://maps.google.com/?cid=513591700049854
KW-0040,LOC-005,2026-08-31,2,2,TRUE,https://maps.google.com/?cid=660968150779201
KW-0040,LOC-005,2026-09-07,7,,TRUE,https://brightpathdental.com/dallas-plano
KW-0041,LOC-005,2026-06-15,2,2,TRUE,https://maps.google.com/?cid=118373730588165
KW-0041,LOC-005,2026-06-22,3,3,TRUE,https://brightpathdental.com/dallas-plano
KW-0041,LOC-005,2026-06-29,6,,TRUE,https://maps.google.com/?cid=810781108838577
KW-0041,LOC-005,2026-07-06,4,,TRUE,https://maps.google.com/?cid=304576199833535
KW-0041,LOC-005,2026-07-13,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0041,LOC-005,2026-07-20,3,3,TRUE,https://brightpathdental.com/dallas-plano
KW-0041,LOC-005,2026-07-27,5,,TRUE,https://maps.google.com/?cid=595578747813197
KW-0041,LOC-005,2026-08-03,2,2,TRUE,https://maps.google.com/?cid=314224298431364
KW-0041,LOC-005,2026-08-10,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0041,LOC-005,2026-08-17,3,3,TRUE,https://brightpathdental.com/dallas-plano
KW-0041,LOC-005,2026-08-24,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0041,LOC-005,2026-08-31,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0041,LOC-005,2026-09-07,6,,TRUE,https://maps.google.com/?cid=970554054971149
KW-0042,LOC-005,2026-06-15,1,1,TRUE,https://maps.google.com/?cid=613863041406662
KW-0042,LOC-005,2026-06-22,5,,TRUE,https://brightpathdental.com/dallas-plano
KW-0042,LOC-005,2026-06-29,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0042,LOC-005,2026-07-06,1,1,TRUE,https://maps.google.com/?cid=103555546579645
KW-0042,LOC-005,2026-07-13,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0042,LOC-005,2026-07-20,4,,TRUE,https://maps.google.com/?cid=817299874280278
KW-0042,LOC-005,2026-07-27,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0042,LOC-005,2026-08-03,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0042,LOC-005,2026-08-10,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0042,LOC-005,2026-08-17,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0042,LOC-005,2026-08-24,2,2,TRUE,https://maps.google.com/?cid=386639170001015
KW-0042,LOC-005,2026-08-31,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0042,LOC-005,2026-09-07,4,,TRUE,https://maps.google.com/?cid=929873826233856
KW-0043,LOC-005,2026-06-15,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0043,LOC-005,2026-06-22,,,FALSE,https://brightpathdental.com/dallas-plano
KW-0043,LOC-005,2026-06-29,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0043,LOC-005,2026-07-06,1,1,TRUE,https://maps.google.com/?cid=574392169325784
KW-0043,LOC-005,2026-07-13,5,,TRUE,https://brightpathdental.com/dallas-plano
KW-0043,LOC-005,2026-07-20,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0043,LOC-005,2026-07-27,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0043,LOC-005,2026-08-03,5,,TRUE,https://brightpathdental.com/dallas-plano
KW-0043,LOC-005,2026-08-10,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0043,LOC-005,2026-08-17,5,,TRUE,https://brightpathdental.com/dallas-plano
KW-0043,LOC-005,2026-08-24,3,3,TRUE,https://brightpathdental.com/dallas-plano
KW-0043,LOC-005,2026-08-31,6,,TRUE,https://maps.google.com/?cid=494348394590564
KW-0043,LOC-005,2026-09-07,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0044,LOC-005,2026-06-15,3,3,TRUE,https://brightpathdental.com/dallas-plano
KW-0044,LOC-005,2026-06-22,5,,TRUE,https://brightpathdental.com/dallas-plano
KW-0044,LOC-005,2026-06-29,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0044,LOC-005,2026-07-06,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0044,LOC-005,2026-07-13,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0044,LOC-005,2026-07-20,1,1,TRUE,https://maps.google.com/?cid=856261022228446
KW-0044,LOC-005,2026-07-27,3,3,TRUE,https://brightpathdental.com/dallas-plano
KW-0044,LOC-005,2026-08-03,3,3,TRUE,https://brightpathdental.com/dallas-plano
KW-0044,LOC-005,2026-08-10,1,1,TRUE,https://maps.google.com/?cid=909761421067239
KW-0044,LOC-005,2026-08-17,3,3,TRUE,https://maps.google.com/?cid=261671883319081
KW-0044,LOC-005,2026-08-24,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0044,LOC-005,2026-08-31,1,1,TRUE,https://maps.google.com/?cid=945778117824650
KW-0044,LOC-005,2026-09-07,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0045,LOC-005,2026-06-15,5,,TRUE,https://maps.google.com/?cid=622622420184572
KW-0045,LOC-005,2026-06-22,7,,TRUE,https://brightpathdental.com/dallas-plano
KW-0045,LOC-005,2026-06-29,6,,TRUE,https://maps.google.com/?cid=945475232164733
KW-0045,LOC-005,2026-07-06,6,,TRUE,https://brightpathdental.com/dallas-plano
KW-0045,LOC-005,2026-07-13,4,,TRUE,https://maps.google.com/?cid=576810379670419
KW-0045,LOC-005,2026-07-20,5,,TRUE,https://brightpathdental.com/dallas-plano
KW-0045,LOC-005,2026-07-27,7,,TRUE,https://brightpathdental.com/dallas-plano
KW-0045,LOC-005,2026-08-03,3,3,TRUE,https://brightpathdental.com/dallas-plano
KW-0045,LOC-005,2026-08-10,3,3,TRUE,https://brightpathdental.com/dallas-plano
KW-0045,LOC-005,2026-08-17,5,,TRUE,https://brightpathdental.com/dallas-plano
KW-0045,LOC-005,2026-08-24,7,,TRUE,https://brightpathdental.com/dallas-plano
KW-0045,LOC-005,2026-08-31,7,,TRUE,https://brightpathdental.com/dallas-plano
KW-0045,LOC-005,2026-09-07,5,,TRUE,https://maps.google.com/?cid=872920052139294
KW-0046,LOC-005,2026-06-15,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0046,LOC-005,2026-06-22,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0046,LOC-005,2026-06-29,5,,TRUE,https://brightpathdental.com/dallas-plano
KW-0046,LOC-005,2026-07-06,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0046,LOC-005,2026-07-13,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0046,LOC-005,2026-07-20,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0046,LOC-005,2026-07-27,4,,TRUE,https://brightpathdental.com/dallas-plano
KW-0046,LOC-005,2026-08-03,5,,TRUE,https://maps.google.com/?cid=999188518183092
KW-0046,LOC-005,2026-08-10,1,1,TRUE,https://maps.google.com/?cid=232140293275663
KW-0046,LOC-005,2026-08-17,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0046,LOC-005,2026-08-24,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0046,LOC-005,2026-08-31,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0046,LOC-005,2026-09-07,1,1,TRUE,https://brightpathdental.com/dallas-plano
KW-0047,LOC-005,2026-06-15,6,,TRUE,https://maps.google.com/?cid=119965673638372
KW-0047,LOC-005,2026-06-22,2,2,TRUE,https://brightpathdental.com/dallas-plano
KW-0047,LOC-005,2026-06-29,,,FALSE,https://brightpathdental.com/dallas-plano
